gene,logp
o2823,0
o2824,0
o2825,0
o2826,0
o2827,0
o2828,0
o2829,0
o2830,0
o2831,0.00138828029909907
o2832,0
o2834,0
o2835,0
o2836,0
o2837,0
o2838,0.0225645295752165
o2840,0
o2841,4.28605479593465
o2842,0
o2843,0.000490325370224347
o2844,0.524972580967442
o2845,0
o2846,0
o2847,0
o2848,0
o2849,2.41858713364098
o284,0
o2850,0
o2851,0.452585219228565
o2852,0
o2853,0
o2854,0.0211949788515022
o2855,0
o2856,0
o2857,0
o2858,0
o2859,0.484226567776594
o285,0
o2860,0.343725387094303
o2861,0
o2862,0
o2863,0.000981203969040782
o2864,0
o2865,0
o2866,0
o2867,0
o2868,0
o2869,0
o286,0
o2870,0
o2871,0
o2873,0.00129848356392237
o2874,1.96679592989709
o2875,0.0282009256725695
o2876,0
o2877,9.41559945510123
o2878,0.000693586815078849
o287,0.121340444979131
o2880,0
o2881,0
o2882,0
o2883,0
o2884,0
o2886,0
o2887,0
o2888,0
o2889,0
o288,0
o2890,0
o2891,0
o2892,0.00286686042150398
o2894,0
o2895,0.00219709866423701
o2896,0
o2897,0.325153470299644
o2899,0
o289,0.0207280724241349
o28,0
o2900,0
o2901,0
o2902,0
o2903,0
o2904,0
o2905,0
o2906,0
o2907,0.00208408122641635
o2908,0
o2909,0
o290,0
o2910,0
o2911,5.79932106540587
o2913,3.78126009492738
o2915,0
o2916,0
o2917,0
o2919,0
o291,0
o2920,0
o2921,0
o2922,0
o2923,0
o2925,0.00129848356524243
o2927,0.0014726360656987
o2928,0
o292,0
o2930,0
o2932,0
o2933,0.0127433332321593
o2934,0.349430687985693
o2935,0
o2936,0.00170089861559369
o2937,0
o2938,0.314432367679664
o2939,0
o293,0
o2940,1.76770202551823
o2941,0
o2942,0.174630225195743
o2943,0
o2945,0
o2946,0
o2947,5.33013531408006
o2948,0
o294,0
o2950,0
o2951,0.00235655567173523
o2952,0
o2953,0.00361605649440211
o2954,0
o2956,0
o2957,0
o2958,0
o2959,0.0737698140259393
o295,0
o2960,0
o2961,0.626415741505545
o2962,0
o2963,0.00384429038068443
o2965,0
o2966,0
o2967,0
o2968,0
o2969,0
o296,0.0235871413534269
o2970,2.37124271630542
o2971,0.46190950497595
o2972,0.00927839930844987
o2973,0
o2974,0
o2975,0.672533432431744
o2976,0
o2977,0.00196462192400921
o2978,0
o2979,0
o297,0
o2980,0
o2981,0
o2984,0
o2985,0
o2986,0
o2987,0
o2988,0.299165878326344
o2989,0
o298,0
o2990,0
o2991,0
o2992,0
o2993,0
o2994,0
o2995,0
o2996,0
o2997,0
o2998,0
o2999,0
o299,2.87083781606117
o29,0.340539681424136
o2,0
o3000,0
o3001,0
o3002,0.725088850453456
o3003,0
o3004,0
o3005,0
o3006,0
o3007,0
o3008,0
o3009,5.54988598676284
o300,0.315163825144717
o3010,0
o3011,5.46094948441401
o3012,0
o3013,0
o3014,0.0186843359698968
o3015,0
o3017,0
o3018,0
o3019,0
o301,0
o3021,0
o3023,0
o3024,0
o3025,0
o3026,0
o3027,1.82381312480777
o3029,0.00155243673053699
o302,0
o3030,0.00326279445157878
o3031,0.356700832659454
o3032,0
o3033,0
o3034,0
o3036,0
o3037,0
o3038,0
o3039,0
o303,0
o3040,0
o3041,0
o3042,0
o3044,0
o3045,0
o3046,0
o3047,0
o3048,0
o304,0
o3051,0
o3052,0
o3053,0.295985652403566
o3054,1.34099709219599
o3058,0.040396729323474
o3059,0.000490325370224347
o305,0.000981203969040782
o3060,0
o3061,0
o3062,0
o3063,0.581896622355657
o3064,0
o3066,0.000693586810146689
o3067,0
o3068,0
o3069,0
o306,0
o3070,0
o3071,0.302819657616654
o3072,0
o3073,0
o3074,0
o3075,0
o3076,0
o3077,0.326579550911355
o3078,0.00147263606861022
o3079,0
o307,0
o3080,0
o3081,0
o3082,0
o3083,0
o3084,0
o3085,0
o3086,0
o3087,0.00109716543424141
o3088,0.00183746794408929
o3089,0
o308,0.00888289588496098
o3090,0
o3091,0
o3092,0
o3093,0.771962352168462
o3095,0
o3096,0
o3098,0
o3099,0
o309,0.697587338761903
o30,0
o3101,0
o3102,0
o3103,0.393043733384205
o3104,0
o3105,0
o3106,0
o3107,0.0034790084013786
o3108,0
o310,0
o3110,0
o3111,0.0552049471994621
o3113,0.000490325370224347
o3114,0
o3115,0
o3116,0
o3117,0
o3118,0
o3119,0
o311,0
o3120,0
o3121,0
o3122,0
o3123,0
o3124,0
o3125,0
o3126,0
o3127,0.694146663879027
o3128,0.345916508939498
o3129,0
o312,0
o3130,0
o3131,0
o3132,0
o3133,0
o3134,0
o3135,0
o3136,0.282722999477742
o3137,0
o3138,0
o3139,0
o3140,0
o3141,0
o3143,0
o3145,0.00109716543736363
o3146,0.0292306217288577
o3147,0
o3148,0.163634529336847
o3149,0
o3150,0
o3151,12.3724700145228
o3152,0
o3153,0
o3154,0
o3155,0.0573692182556806
o3156,0
o3157,0
o3158,0
o3160,0
o3161,0
o3162,0
o3163,0
o3164,0.347497593938769
o3165,0
o3166,0
o3167,0
o3168,0
o3169,0
o316,0
o3170,0
o3171,0
o3172,0
o3174,0.000849619171191163
o3175,0
o3176,0
o3177,0.0265194982414794
o3178,0
o3179,0
o317,0
o3180,0
o3181,0
o3183,6.60923714217227
o3184,0
o3185,0
o3186,0
o3187,0
o3188,0.243532550238536
o3189,0
o318,0.12489253000527
o3190,0
o3191,0
o3192,0
o3193,0.924596179161052
o3194,0
o3195,0
o3197,0
o3198,0
o3199,0
o319,0.343222821267599
o31,0
o3200,0.000693586810146689
o3201,0
o3202,0
o3203,0
o3204,0
o3205,0
o3207,0.0408518579652468
o3208,0
o3209,0
o320,0
o3210,0
o3211,0
o3212,0
o3213,0
o3214,0
o3215,0
o3216,0
o3217,0.0180021455828745
o3218,0
o3219,0.00667996404854384
o321,0
o3222,0
o3224,0.340410644991381
o3226,0
o3227,0
o3228,0
o3229,0.43084496574266
o322,1.72761806819211
o3230,0
o3231,0
o3232,0
o3233,0.692765586152291
o3234,0
o3235,0
o3236,0
o3237,0
o3238,0.0164588791360908
o323,0
o3240,0
o3241,0
o3242,0.233540284901424
o3243,0
o3244,9.15484206634072
o3245,0.370500425601243
o3246,0
o3247,0
o3248,4.32230031512552
o3249,0.00109716543736363
o324,0
o3250,0.617943781436031
o3251,0
o3252,0
o3253,0
o3254,0.062760165197172
o3255,0
o3256,0
o3258,0
o3259,0
o3260,0
o3261,0
o3262,0
o3263,0
o3264,0.00557972378934438
o3265,0.563575520825124
o3266,0
o3267,0
o3268,0
o3269,0
o326,0
o3270,0
o3271,0
o3272,0
o3274,0
o3275,7.30761290233318
o3276,0
o3277,0.00245716181387127
o3278,0
o3279,0
o327,0
o3280,0
o3281,0
o3282,0
o3283,0
o3284,0.284755239907766
o3285,0
o3286,0
o3287,0
o3288,0
o3289,0
o328,0
o3290,0
o3291,0
o3292,0.216709841391021
o3293,0
o3294,0
o3295,0
o3297,0
o3298,0
o3299,0
o329,0.00329980267139084
o32,0
o3300,0
o3301,0
o3302,0.603239769436475
o3303,0
o3304,0
o3305,0
o3306,0
o3308,0
o3309,0
o330,0
o3310,0
o3311,0.355862618972474
o3312,0
o3313,0.375384093945292
o3314,0
o3316,0.0280228337081703
o3318,0.00109716543111909
o3319,0
o331,0
o3320,0
o3321,0
o3322,0
o3324,0
o3325,0
o3326,0
o3327,0
o3328,0
o3329,1.40151858118963
o332,0
o3330,0
o3331,1.9181610214332
o3332,0.611984798316876
o3333,1.87461111699973
o3334,0
o3335,0
o3337,0.333081601309199
o3338,0.355839891060789
o3339,0
o333,0
o3340,0
o3341,0
o3342,0.247653145386885
o3343,0
o3344,0
o3345,0.824214828094637
o3346,0.584914662723842
o3347,0
o3348,0.475185505470962
o3349,0
o334,0
o3350,0.135505103399387
o3351,0
o3352,0
o3353,0
o3354,0
o3355,0
o3356,0
o3357,0
o3358,0
o3359,0
o335,0
o3360,0
o3361,0
o3362,12.4400655125475
o3363,0.000981203969040782
o3364,0.0147645737178373
o3365,0
o3366,0
o3367,0
o3368,0.333560622948412
o3369,0
o336,0
o3370,0
o3372,0.384803259801588
o3373,0
o3374,0.00109716543111909
o3375,0
o3376,0
o3377,0
o3378,8.32005746161829
o3379,0
o337,0
o3380,0.495230345217598
o3381,0
o3382,0.000490325370224347
o3383,0
o3384,0
o3385,0
o3386,3.35425430202601
o3387,0
o3388,0
o3389,0
o338,0.34881182271718
o3390,0
o3391,0.0135548182941925
o3392,0.00469996644402885
o3393,0
o3394,0
o3395,0
o3396,0.0895343511484312
o3397,0
o3398,0
o3399,0
o339,0
o33,0
o3400,0
o3401,0
o3402,0
o3403,0.00654999711819841
o3405,0
o3406,0
o3407,0
o3408,0.000981203969040782
o3409,0
o3410,0
o3411,0
o3412,0
o3416,0
o3417,0
o3418,0
o3419,0
o341,0
o3420,0
o3421,0
o3422,0
o3423,3.7513516478782
o3424,2.23171133691443
o3425,5.51672155484434
o3426,0.228707392433272
o3427,0
o3428,0
o3429,0
o342,0.0541497230691188
o3430,6.57391964477354
o3431,0.357543472904795
o3432,0
o3433,0
o3434,0
o3435,0
o3437,0
o3438,0
o3439,0
o343,0
o3440,0.383995683815947
o3441,0.00120202915804565
o3442,0
o3444,0
o3445,0
o3446,0
o3447,0
o3448,0
o3449,0
o344,0
o3451,0.0275634792400084
o3452,0
o3455,0.000849619171191163
o3456,0.317058850648921
o3457,0
o3458,0.0321021800836048
o3459,0
o345,0.595184404431702
o3460,0
o3461,0
o3462,0
o3463,0.0409758230637405
o3464,0
o3465,0
o3466,0
o3467,0.238005176190465
o3468,0
o3469,0.491009912507592
o346,0
o3470,0
o3471,2.20707396571985
o3472,0
o3473,0.286792863513647
o3474,0
o3475,0
o3476,0
o3477,0
o3478,0
o3479,0
o3481,0
o3482,0
o3484,0.019873526391259
o3485,0
o3486,0
o3487,0.11356451100415
o3488,0
o3489,0
o348,0
o3490,0.0841638804170232
o3491,0
o3493,0
o3494,0
o3496,0
o3497,1.96729081260951
o3498,0.707105647853424
o3499,0
o349,0
o34,0
o3500,0
o3501,0
o3502,0
o3503,0
o3504,0
o3505,0
o3506,0.000490325370224347
o3507,0
o3508,0.0173167604964165
o3509,0
o350,0
o3510,0.0126445917662402
o3511,0
o3512,0
o3514,0
o3515,0
o3516,0
o3518,0
o3519,0
o351,0
o3520,0
o3521,0
o3522,0
o3523,0
o3524,0
o3525,0
o3526,0
o3527,0
o3528,0
o3529,0
o352,0
o3530,0
o3531,0
o3532,0.629885215516594
o3533,0
o3534,0
o3535,0
o3536,0
o3537,0
o3538,0
o3539,0
o353,0
o3540,0
o3541,0
o3542,0
o3543,0
o3544,0
o3545,0
o3546,0
o3547,0
o3548,0.102444947871192
o3549,0
o354,0
o3550,0
o3551,0
o3552,0
o3553,0
o3554,0
o3555,0
o3556,1.76321385210686
o3557,0
o355,0
o3560,0
o3561,2.43713009421918
o3562,0
o3563,0
o3565,0
o3566,0
o3567,0.000849619171191163
o3568,0
o3569,0
o3570,0
o3571,0
o3572,0
o3574,0
o3575,0
o3576,0.00318750381252668
o3577,0
o3578,0
o3579,0
o357,0
o3580,3.96348548058173
o3581,0
o3582,3.34163859007876
o3583,0
o3584,0
o3585,0.497571366086696
o3587,0
o3589,0
o358,0
o3590,0
o3592,0.00138828029909907
o3593,0
o3594,0
o3595,0.00451463052199577
o3596,0
o3597,0
o3598,0
o3599,0
o359,0
o35,0
o3600,0
o3601,0
o3602,0
o3603,0
o3604,0.046723324540036
o3605,0.257187998424587
o3606,0
o3607,0
o3608,0.021316263641057
o3609,0
o360,0
o3610,0
o3612,0.337224837060495
o3613,0.00264701869383718
o3614,0.341532601089095
o3615,0
o3616,0
o3617,0
o361,0
o3620,3.50399856228647
o3621,0.304094763607292
o3622,0
o3623,0.0112638849631528
o3624,0
o3625,0
o3626,0
o3627,0
o3628,0
o3629,0
o362,0
o3630,0
o3631,0
o3632,2.14700772043333
o3633,3.03160428799678
o3634,0
o3637,0.000490325370224347
o3638,0
o3639,0
o363,0
o3640,0
o3642,0
o3643,0
o3644,0.653288666265733
o3645,0
o3646,0
o3647,0
o3648,0
o3649,0
o364,0
o3650,0
o3651,0
o3652,0.00190210081759862
o3653,0
o3654,0
o3655,0
o3656,0
o3658,9.58172726131842
o3659,0
o365,0
o3660,0
o3662,0
o3663,0
o3665,0.394516455469023
o3666,0
o3667,0
o3668,0.323035409932537
o3669,0
o366,0.00381251157689396
o3670,0
o3671,0
o3672,0
o3673,0.177730803036205
o3674,0
o3675,0
o3676,0.00994944328963249
o3677,0
o3678,0
o3679,0
o367,0
o3681,0
o3682,0
o3685,0
o3686,0
o3687,0
o3688,0.418314809712558
o3689,0
o368,0
o3690,0
o3691,0
o3692,0
o3693,0
o3694,0
o3695,0
o3696,0
o3699,0
o369,0
o36,0
o3700,0
o3701,0
o3702,0
o3703,0
o3705,3.98101865751511
o3706,0
o3707,0
o3708,0.093264969226878
o3709,0
o3710,0.16201958091051
o3711,0
o3712,0.363497395346043
o3713,0
o3714,0
o3715,0.0676328658352565
o3716,0
o3717,0
o3718,0
o3719,0
o371,0
o3720,0
o3721,0
o3722,0.402366353380552
o3723,1.18855334542191
o3724,0.00710793913445762
o3725,0
o3726,0
o3727,0
o3728,0
o3729,0
o372,0
o3731,0
o3732,0.00322536640968873
o3733,6.54458032080347
o3735,0.0426943235789088
o3736,0
o3737,0
o3738,0
o373,0
o3740,0
o3741,0
o3742,0
o3743,0
o3744,0.00120202915804565
o3745,0
o3746,0
o3747,0.166248025649714
o3748,0
o3749,0.041534613830759
o374,0
o3750,0
o3751,0
o3752,0
o3753,0
o3754,0
o3755,0.00138828029909907
o3756,0.295093794550736
o3757,0
o3758,0.0288712835477865
o3759,0
o375,0
o3760,0
o3761,0.448030383023011
o3762,0
o3763,0
o3764,0
o3765,3.40970709709801
o3766,0
o3767,0
o3768,0
o3769,0
o376,0
o3771,0.103757515345612
o3772,0
o3773,0
o3774,0
o3776,0
o3777,0
o3778,0
o3779,0
o377,0
o3781,0
o3782,0
o3784,0
o3785,0
o3786,0
o3787,0
o3789,0.458327635995263
o378,0
o3790,0.248676898164414
o3791,0
o3792,0
o3793,0
o3794,0
o3795,0
o3796,0
o3797,0
o3798,0.611268985511723
o3799,0
o37,0
o3800,0
o3801,2.33458004504353
o3802,0
o3803,0
o3804,0
o3805,0
o3806,0
o3807,0
o3808,0.00109716543111909
o3809,0.324500559678932
o380,0
o3810,0.00420719004059034
o3811,0
o3812,0.051245062826937
o3813,0
o3814,0
o3815,0
o3816,0
o3817,0.00129848356392237
o3818,0.00219709866110692
o3819,0
o381,0
o3820,0
o3821,0
o3822,0
o3823,0
o3824,0.427831846322621
o3825,0
o3826,0
o3827,0
o3828,0.062892818003865
o3829,0
o382,0
o3830,0.198054513039233
o3831,0.46122409308582
o3832,0
o3833,0.067521023767341
o3835,0
o3836,0
o3837,0
o3839,0
o383,0
o3840,0
o3841,0
o3842,0
o3843,0.052781612718218
o3844,0
o3845,0
o3846,0
o3847,0
o3848,0.376058193695782
o3849,0
o3851,0.0057098429786163
o3852,0.000849619175219703
o3853,0.293156901153142
o3854,0
o3855,0.351193691736515
o3856,0
o3857,0.00245716181387127
o3858,0
o385,0
o3860,0.000490325370224347
o3861,0.0181644147499076
o3862,0
o3863,0
o3864,0
o3865,0
o3866,0.526836885693229
o3867,0
o3868,0
o3869,0
o3870,0
o3871,0.749993143523322
o3873,0
o3874,0
o3875,0
o3876,0
o3877,0
o3878,0
o3879,0
o387,0
o3880,0
o3881,0.441172566465958
o3882,0
o3883,0.000693586810146689
o3884,0.00147263606395179
o3885,0
o3886,0
o3887,0.786296978794763
o3889,0
o388,0
o3890,0
o3891,0.00120202915804565
o3892,0
o3893,0
o3894,0.0588634228439752
o3895,0
o3896,0
o3898,0
o3899,0
o389,0
o38,0
o3900,0.475158545730363
o3901,0.000849619155077001
o3902,0
o3903,0
o3904,0
o3905,0.431731697673117
o3906,0
o3907,0
o3908,0
o3909,0
o390,0
o3910,0
o3911,0
o3912,0.00687934809859724
o3913,0
o3914,0
o3915,0
o3916,0.0201939644123652
o3917,0
o3918,0
o3919,0
o391,0
o3920,0
o3921,0
o3922,0
o3923,0
o3924,0
o3925,0
o3926,0.0366225497523284
o3927,0
o3928,0
o3929,0
o392,2.27906254705992
o3930,0
o3931,0
o3932,0
o3933,0
o3934,0
o3935,0
o3936,0
o3937,0
o3938,0
o3939,0.114967730960865
o393,0
o3941,0.262915103566528
o3942,0
o3943,0
o3944,0
o3945,0.378186627170979
o3946,0
o3947,0
o3949,0
o394,0
o3950,0
o3951,0
o3953,0.545516739362528
o3954,0.574973626557164
o3955,0.000490325370224347
o3956,0
o3957,0
o3958,0
o3959,0
o395,0
o3960,0
o3962,0
o3963,0.3667747690679
o3964,0
o3965,0
o3966,0
o3968,0.522524322617795
o3969,0
o396,0
o3970,0
o3971,0.00190210081759862
o3972,0.00202522644744157
o3973,0
o3974,0
o3975,0
o3976,0
o3977,0.944094161131689
o3978,3.39228392703243
o3979,0
o397,0
o3980,0.0189223681523221
o3981,0
o3982,0.000490325370224347
o3983,0.247551911728144
o3984,0.0377127517896188
o3985,0
o3986,0.248689523060182
o3987,0
o3989,0.516101907285498
o398,0.00677130433227495
o3990,0
o3991,0
o3992,0
o3993,0
o3995,0
o3996,0
o3997,0
o3998,0
o3999,0.528219344930172
o399,0
o39,0
o3,0
o4000,0
o4001,0
o4002,0
o4003,0.000490325370224347
o4004,0
o4005,0
o4006,0
o4007,0
o4008,0
o4009,0
o400,0
o4010,0
o4011,0
o401,0.740873801706531
o402,0.0188207004753551
o403,0.435006009406455
o404,0
o405,0
o406,0
o407,0
o408,0
o409,0
o40,0
o410,0
o411,0
o412,0
o413,0
o414,0.301504341601265
o415,0.000490325370224347
o416,0
o417,0
o418,0
o41,0
o420,0
o421,0
o422,2.61278124865913
o423,0
o424,0
o425,9.19466460950964
o426,0
o427,0
o428,0
o429,0
o42,0.0769194704886718
o430,0.240746233714116
o431,0
o432,0.00264701869513821
o433,0
o435,0
o436,0.408540289631907
o437,0.00147263605463498
o439,0
o43,0
o440,0.000981203969040782
o441,0
o442,0
o443,0
o444,0
o445,0
o446,0
o447,0
o448,0
o449,0
o44,0
o450,0.492066408182945
o452,0.0009812039725307
o454,0
o455,0
o456,0
o457,0
o458,0.0251421282713316
o459,0
o45,0
o460,0
o463,0
o464,0
o465,0.000490325370224347
o466,0.0174485708028677
o467,0
o468,0
o469,0
o470,0.00537876077706215
o471,0
o472,0
o473,0
o474,0
o475,0
o476,0
o477,0
o478,0.00934494892174011
o479,0.0382954854799051
o47,0
o480,0.000490325370224347
o482,0
o483,0
o484,0.00162835106906948
o486,0
o488,0
o489,0
o48,0.5311088207053
o490,0
o491,0.0335921799046944
o492,0
o493,0.243895351111844
o494,0.42126796294819
o495,0
o496,0.431565315122277
o497,0
o498,6.08359820110475
o499,0
o49,0.116023791083957
o4,0.0222120425852694
o500,0
o501,0
o503,0
o504,0
o505,3.44958461422317
o506,0
o507,0
o508,0
o509,0
o50,0
o510,0
o511,0
o512,0.0009812039725307
o513,0
o514,0
o515,0
o517,0.0739148200339649
o518,0
o519,0
o51,0
o520,0.424509896427172
o521,0
o522,0
o523,1.74245074033149
o524,0
o525,0
o526,0.739896220960806
o527,0
o528,0
o529,0
o52,0
o530,0
o531,0
o532,0
o533,0
o534,0
o535,0.0515560235140488
o536,2.58325346517613
o537,0
o538,0
o539,0
o53,0
o540,0.0225128454408759
o541,0
o542,0
o544,0
o545,0
o546,0.361301312038963
o547,0
o548,0
o549,0
o54,0
o550,0.0566985676490338
o551,0
o552,0
o553,0
o554,0
o555,0.0661870718057986
o556,0
o557,0
o558,0
o559,0
o55,0
o561,0
o562,0
o563,0
o564,0
o565,0
o566,0
o567,0
o568,0
o569,0
o56,0.918671161400036
o570,0
o571,0
o572,0
o573,0
o574,0.00155243673495714
o575,0
o576,0
o577,0
o578,0
o579,0
o57,0.0009812039725307
o580,0
o582,0
o583,0
o584,2.30891591135443
o585,0.251948018277005
o586,0
o587,0
o589,0
o58,0
o590,0.447256308097057
o591,0.000693586810146689
o592,0
o593,0
o594,0
o595,0
o596,0
o597,4.29426098757889
o598,0
o599,0
o59,0.275720901892484
o5,0
o600,0
o601,0
o602,0
o603,0.590488018108811
o604,0
o605,0
o606,0
o607,5.94139154653574
o608,0
o609,0
o60,0
o610,0
o611,0
o614,0
o615,0
o616,0
o617,2.29013992293071
o618,0
o619,0
o61,0
o620,0
o621,0
o624,0
o625,0
o626,0.307019279271788
o627,0
o628,0.0918286026346214
o629,0
o62,0
o630,0
o631,0
o632,0
o633,0
o635,0
o636,0
o637,0
o638,0
o639,0.00480271221468148
o640,0
o641,0
o642,0
o643,0.375973127227526
o644,0.00109716543111909
o645,0
o646,0
o647,0
o648,0
o649,0
o64,0
o650,0
o651,0
o652,0
o653,0
o654,0.000490325370224347
o655,0
o656,0
o657,0
o659,0
o65,0
o660,0.00147263607326864
o661,0
o662,0
o663,0
o664,0.00598224848953486
o665,0
o667,0
o668,0
o669,0
o66,0.176956612416133
o670,0
o671,12.1013792656348
o672,0.285239482981806
o673,0.235029381918649
o674,0
o675,0
o677,0
o678,0
o679,0
o67,0
o680,0.000981203969040782
o681,0
o683,0
o684,0
o685,0
o686,0
o687,0
o688,0
o689,0.00250596303055073
o68,0
o690,0
o691,0
o692,0
o693,0
o694,0.000490325370224347
o695,0.00278099034014338
o696,0
o697,0
o698,0.144497502927144
o699,0
o6,0
o701,0
o702,0
o703,0
o704,0
o705,2.54029401666789
o706,0.643558463236226
o707,0
o709,0
o70,0
o710,0
o711,0
o712,0
o713,14.6508634481128
o714,0.00147263607326864
o715,0.0623889107541908
o716,6.69998568220618
o717,0
o718,0
o719,0
o71,0
o720,0
o721,0
o723,0.341052518239069
o724,0
o725,0
o726,0
o727,0.525070142988111
o728,0.000490325370224347
o729,0
o72,0
o730,0
o731,0.741378261322437
o732,0
o733,0
o734,0.00691499616435929
o735,2.09855599853619
o736,0
o737,0
o738,0
o739,2.15466622286426
o73,0
o740,0
o741,0
o742,0
o743,0.55792741057846
o744,0
o745,0
o746,0
o747,0
o748,0.053066186043367
o749,0
o74,0
o750,0
o752,0
o753,0
o754,0
o756,0
o757,0
o758,0.0154830631282417
o759,2.07997898117277
o75,0
o760,0
o761,0
o762,7.58598384846835
o763,0
o764,0
o766,0
o767,0
o768,0
o769,0
o76,0
o770,4.46996415758536
o771,0
o772,0
o773,0.573621660548109
o774,0.00509873739157775
o775,0
o776,0
o777,0
o778,0
o779,0
o77,0
o780,0.268690057403078
o781,0
o782,0
o783,0
o784,0
o786,0
o787,0
o788,0
o789,0
o78,0
o790,0
o791,0
o792,0
o793,0.00835198769125109
o795,0.259340508152096
o796,0
o797,0
o798,0
o799,0.0226675698585392
o79,0
o7,0
o801,0.00675313286851334
o802,0
o803,0
o804,0
o805,0
o806,0
o807,0
o808,0.406960486932787
o809,0
o810,0
o811,0.00196462192400921
o812,0.0264947723438041
o813,0.000981203969040782
o814,0.00147263606395179
o815,0
o816,0
o817,0.376582465859503
o818,0
o819,0
o81,0
o820,0
o821,0.0374745223384333
o822,0
o823,0
o825,0.0226904087645138
o826,0
o827,0.0120980637388247
o828,0.378016894640269
o829,0
o82,0
o830,0.415621581622449
o831,0
o832,0
o833,0
o834,4.04391733140431
o835,0
o836,0.889055455552377
o837,0
o838,0
o839,0
o83,0
o840,0.0228950081324065
o841,0
o842,0
o843,0
o844,0
o845,0
o846,0.0992510237593965
o848,0
o849,0.0012984835692024
o84,0
o850,0.00282424860037313
o851,0
o852,0
o853,0
o854,0
o855,0
o856,0
o858,0.268905665635107
o859,0
o85,11.0577049584769
o860,0
o862,0
o863,0
o864,0
o865,0.0313503585803587
o866,0
o867,0
o868,0
o869,0.360804470806467
o86,0
o870,0.529035638564708
o871,0
o872,0
o873,0
o875,0
o876,0
o877,0
o878,0
o879,0.00177049257521816
o87,0.000490325370224347
o880,0.0341466739843888
o881,0.302089630536831
o882,0
o883,0
o884,0
o885,0
o886,0
o887,0
o888,0
o889,0
o88,0
o890,3.34942404608701
o891,0
o892,0
o893,0
o894,0
o895,0
o896,0
o897,0
o898,0
o899,0.0542497114301376
o89,0
o8,0
o901,0
o902,0
o903,0
o904,0
o905,0
o906,0
o907,0
o908,0
o909,0
o90,0
o910,0
o911,0.000981203969040782
o912,0
o913,0
o914,0
o915,2.09977322783035
o916,0.000490325370224347
o917,0
o918,0
o919,0.327277743794675
o91,0.463656736188917
o920,0.126708593050503
o921,0.0400873850060429
o922,0
o923,0.00765832485237937
o924,0
o925,0
o926,0
o928,0
o929,0
o92,0
o930,0
o933,0
o934,0
o935,0
o936,0.169161926765708
o937,0
o938,0
o939,0.515501142901045
o940,0
o941,0
o942,0
o945,0
o946,0
o947,0.295072307692522
o948,0
o949,0.339603472358427
o94,0
o950,0
o951,0
o952,8.96340480087296
o953,0
o955,0
o956,0
o957,0
o958,0
o959,0
o95,0
o960,0
o961,0
o963,0
o964,0.0656028739687
o965,0
o966,0
o967,0
o968,0
o969,0
o970,3.06389890975808
o971,2.37023468188118
o973,0
o974,0
o975,0
o976,0.0336758748019527
o977,0
o978,0
o979,0
o97,0
o980,0
o981,0
o982,0
o984,0
o985,0
o986,0
o987,0.0516081527733607
o988,0
o98,0
o990,0
o991,0
o992,0.273626973558809
o993,0
o994,0
o995,0
o996,0
o997,0
o998,0
o999,0.00368269135013118
o99,0
o9,0
